record_id,complaint_num,pdf_filename,pdf_url,block_position,offense,date,location,lat,long,zone_id,zone_name,year,month,day,date_str
4489,20-01521,24_hour_summary_report_24_mar_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/24_hour_summary_report_24_mar_2020.pdf,1,MOTOR VEHICLE THEFT,2020-03-23,1100 BLOCK OF WESTGATE,41.8878825,-87.80412779999999,3,Zone 3,2020,3,23,2020-03-23
4490,19-5535,weekend_summary_report_23_sep_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/weekend_summary_report_23_sep_2019.pdf,4,RETAIL THEFT,2019-09-21,1100 BLOCK OF LAKE ST.,41.8889519,-87.80295470000002,3,Zone 3,2019,9,21,2019-09-21
4491,19-3760,weekend_summary_report_08_july_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/weekend_summary_report_08_july_2019.pdf,16,BURGLARY TO MOTOR VEHICLE,2019-07-06,200 BLOCK PLEASANT,41.8852913,-87.7797221,4,Zone 4,2019,7,6,2019-07-06
4492,19-03670,24_hour_summary_report_04_july_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/24_hour_summary_report_04_july_2019.pdf,0,RESIDENTIAL BURGLARY,2019-07-03,1100 BLOCK OF CLARENCE,41.86669,-87.806448,,,2019,7,3,2019-07-03
4493,19-00008,24_hour_summary_report_02_jan_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/24_hour_summary_report_02_jan_2019.pdf,10,BURGLARY/MOTOR VEHICLE THEFT,2019-01-01,1100 BLOCK OF NORTH AUSTIN,41.900326,-87.77554719999999,1,Zone 1,2019,1,1,2019-01-01
4494,18-07231,24_hour_summary_report_09_nov_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_09_nov_2018.pdf,6,BURGLARY FROM MOTOR VEHICLE,2018-11-08,100 BLOCK OF ERIE CT,41.8918139,-87.7782988,3,Zone 3,2018,11,8,2018-11-08
4495,18-6998,24_hour_summary_report_30_oct_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_30_oct_2018.pdf,7,RESIDENTIAL BURGLARY,2018-10-29,200 BLOCK OF SOUTH OAK PARK AVE,41.8848418,-87.7939217,4,Zone 4,2018,10,29,2018-10-29
4496,18-06927,weekend_summary_report_29_oct_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_29_oct_2018.pdf,11,BURGLARY TO MOTOR VEHICLE,2018-10-14,1000 BLOCK OF SOUTH EUCLID,41.8704958,-87.79220199999999,8,Zone 8,2018,10,14,2018-10-14
4497,18-05728,24_hour_summary_report_07_sep_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_07_sep_2018.pdf,3,THEFT,2018-09-05,1000 BLOCK OF SOUTH MAPLE AVE,41.870345,-87.80314609999999,8,Zone 8,2018,9,5,2018-09-05
4498,18-4392,24_hour_summary_report_18jul_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_18jul_2018.pdf,0,BURGLARY,2018-07-17,600 BLOCK OF SOUTH KENILWORTH AVE.,41.8781714,-87.7970302,5,Zone 5,2018,7,17,2018-07-17
4499,18-03999,weekend_summary_report_02_jul_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_02_jul_2018.pdf,7,BICYCLE THEFT,2018-06-29,500 BLOCK OF GARFIELD,41.8714082,-87.7866234,7,Zone 7,2018,6,29,2018-06-29
4500,18-01532,weekend_summary_report_19_march_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_19_march_2018.pdf,1,BURGLARY,2018-03-16,200 BLOCK N. GROVE AVE,41.890201,-87.7960556,3,Zone 3,2018,3,16,2018-03-16
4501,18-0079,24_hour_summary_report_05_january_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_05_january_2018.pdf,3,MOTOR VEHICLE THEFT,2017-01-04,1100 BLOCK S. SCOVILLE AV,41.8687571,-87.78745959999999,7,Zone 7,2017,1,4,2017-01-04
4502,26-01621,weekend-summary-report-03-april-2026-06-april-2026.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2026/04-april/weekend-summary-report-03-april-2026-06-april-2026.pdf,0,RETAIL THEFT / FAILURE TO REGISTER ARREST,2026-04-03,400 BLOCK OF MADISON,41.88026,-87.784717,4,Zone 4,2026,4,3,2026-04-03
4503,26-01533,weekend-summary-report-27-march-2026-30-march-2026.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2026/03-march/weekend-summary-report-27-march-2026-30-march-2026.pdf,19,DRIVING UNDER THE INFLUENCE ARREST,2026-03-29,900 BLOCK OF S. OAK PARK,41.8718891,-87.7937042,8,Zone 8,2026,3,29,2026-03-29
4504,25-06591,summary-report-27-november-2025.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/11-november/summary-report-27-november-2025.pdf,3,OBSTRUCTION IDENTIFICATION ARREST,2025-11-26,1100 BLOCK OF WOODBINE,41.9054784,-87.799128,2,Zone 2,2025,11,26,2025-11-26
4505,25-02847,summary-report-03-june-2025.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/06-june/summary-report-03-june-2025.pdf,1,CRIMINAL DEFACEMENT TO PROPERTY,2025-06-02,800 LAKE ST.- SCOVILLE PARK,41.889365,-87.795304,3,Zone 3,2025,6,2,2025-06-02
4506,25-02775,summary-report-30-may-2025.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/05-may/summary-report-30-may-2025.pdf,8,BURGLARY TO MOTOR VEHICLE,2025-05-30,300 SOUTH BLOCK OF MAPLE AVE.,41.8829594,-87.8036042,5,Zone 5,2025,5,30,2025-05-30
4507,24-07569,summary_report_19december2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_19december2024.pdf,3,AGGRAVATED BATTERY ARREST,2024-12-18,100 BLOCK OF WASHINGTON,41.881373,-87.8056109,,,2024,12,18,2024-12-18
4508,24-06236,summary_report_16-october-2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_16-october-2024.pdf,2,THEFT,2024-10-15,1100 BLOCK OF HOLLEY CT.,41.88979399999999,-87.8027094,3,Zone 3,2024,10,15,2024-10-15
4509,24-06048,summary_report_09-october-2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_09-october-2024.pdf,0,BURGLARY - MOTOR VEHICLE,2024-10-08,100 BLOCK OF S. GROVE,41.8864733,-87.8026703,5,Zone 5,2024,10,8,2024-10-08
4510,24-05874,summary_report_02-october-2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_02-october-2024.pdf,4,THEFT OF BICYCLE,2024-10-01,1100 BLOCK OF LAKE ST,41.8889519,-87.80295470000002,3,Zone 3,2024,10,1,2024-10-01
4511,24-03583,summary_report_27-june-2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_27-june-2024.pdf,1,BURGLARY - MOTOR VEHICLE,2024-06-26,300 BLOCK OF S. TAYLOR,41.8838589,-87.7776904,4,Zone 4,2024,6,26,2024-06-26
4512,24-03394,summary_report_19-june-2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_19-june-2024.pdf,1,RETAIL THEFT,2024-06-11,400 BLOCK OF N. HARLEM,41.8871362,-87.8049887,3,Zone 3,2024,6,11,2024-06-11
4513,24-03334,summary_report_17-june-2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_17-june-2024.pdf,13,RETAIL THEFT,2024-06-15,6412 ROOSEVELT RD.,41.8655601,-87.78482629999999,7,Zone 7,2024,6,15,2024-06-15
4514,24-00747,summary_report_09-february-2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_09-february-2024.pdf,5,VIOLATION ORDER OF PROTECTION ARREST,2024-02-08,1200 BLOCK OF N. TAYLOR,41.9075079,-87.7781562,1,Zone 1,2024,2,8,2024-02-08
4515,23-07946,weekend_summary_15-18_december_2023.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2023/weekend_summary_15-18_december_2023.pdf,13,DOMESTIC BATTERY ARREST,2023-12-18,200 BLOCK OF S. KENILWORTH,41.8849842,-87.79668679999999,5,Zone 5,2023,12,18,2023-12-18
4516,23-07844,summary_report_14-december-2023.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2023/summary_report_14-december-2023.pdf,2,BURGLARY - MOTOR VEHICLE,2023-12-13,1100 BLOCK OF WESTGATE,41.8878825,-87.80412779999999,3,Zone 3,2023,12,13,2023-12-13
4517,23-06678,weekend_summary_20-23-oct_2023.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2023/weekend_summary_20-23-oct_2023.pdf,13,BURGLARY TO MOTOR VEHICLE,2023-10-22,1100 BLOCK OF ONTARIO ST.,41.8909117,-87.8029595,3,Zone 3,2023,10,22,2023-10-22
4518,23-06416,summary_report_10-october-2023.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2023/summary_report_10-october-2023.pdf,8,CRIMINAL TRESPASS TO PROPERTY ARREST,2023-10-09,300 BLOCK OF S. HARVEY,41.8837438,-87.7813084,4,Zone 4,2023,10,9,2023-10-09
4519,23-06349,weekend_summary_06-09-oct_2023.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2023/weekend_summary_06-09-oct_2023.pdf,0,MOTOR VEHICLE THEFT,2023-10-06,300 BLOCK OF N. OAK PARK,41.891769,-87.7940868,3,Zone 3,2023,10,6,2023-10-06
4520,23-05406,summary_report_30-august-2023.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2023/summary_report_30-august-2023.pdf,7,RETAIL THEFT,2023-08-28,400 BLOCK OF N. HARLEM,41.8871362,-87.8049887,3,Zone 3,2023,8,28,2023-08-28
4521,23-04179,summary_report_11-jul-2023.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2023/summary_report_11-jul-2023.pdf,6,DISORDERLY CONDUCT ARREST,2023-07-09,700 BLOCK OF SOUTH MAPLE,41.8767491,-87.8037111,5,Zone 5,2023,7,9,2023-07-09
4522,23-01890,summary_report_05-apr-2023.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2023/summary_report_05-apr-2023.pdf,0,RETAIL THEFT ARREST,2023-04-04,300 BLOCK OF SOUTH CUYLER AVE.,41.883425,-87.7825328,4,Zone 4,2023,4,4,2023-04-04
4523,22-07810,24_hour_summary_report_for_20-dec-22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_for_20-dec-22.pdf,0,ROBBERY ARREST,2022-12-19,100 BLOCK OF WASHINGTON,41.881373,-87.8056109,,,2022,12,19,2022-12-19
4524,22-05580,summary_14sep2022.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/summary_14sep2022.pdf,0,BURGLARY FROM MOTOR VEHICLE,2022-09-13,1000 BLOCK OF NORTH RIDGELAND AVE.,41.9053053,-87.78294190000001,1,Zone 1,2022,9,13,2022-09-13
4525,22-4905,summary_17aug2022.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/summary_17aug2022.pdf,2,BURGLARY TO AUTO,2022-08-16,1000 BLOCK OF SOUTH HUMPHREY AVE.,41.8704945,-87.775543,7,Zone 7,2022,8,16,2022-08-16
4526,22-4172,summary_18jul2022.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/summary_18jul2022.pdf,11,CRIMINAL DAMAGE TO PROPERTY ARREST,2022-07-16,0 BLOCK OF GARFIELD ST,41.8704101,-87.7743706,7,Zone 7,2022,7,16,2022-07-16
4527,22-04191,summary_18jul2022.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/summary_18jul2022.pdf,22,BURGLARY TO MOTOR VEHICLE,2022-07-17,800 BLOCK OF SOUTH OAK PARK,41.8741647,-87.7938147,6,Zone 6,2022,7,17,2022-07-17
4528,22-4105,summary_14jul2022.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/summary_14jul2022.pdf,1,THEFT,2022-07-13,900 BLOCK SOUTH OAK PARK AVE,41.8719465,-87.7938075,8,Zone 8,2022,7,13,2022-07-13
4529,22-3774,summary_30jun2022.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/summary_30jun2022.pdf,3,DOMESTIC BATTERY ARREST,2022-06-29,400 BLOCK OF SOUTH MAPLE,41.8812739,-87.8037153,5,Zone 5,2022,6,29,2022-06-29
4530,22-1294,24_hour_summary_report_for_18mar22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_for_18mar22.pdf,0,RECOVERED STOLEN AUTO,2022-03-17,5000 BLOCK OF W. FULTON AVE. CHICAGO,41.8859129,-87.75057210000001,,,2022,3,17,2022-03-17
4531,21-05963,weekend_summary_report_24-27sep_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/weekend_summary_report_24-27sep_2021.pdf,9,OUTSIDE WARRANT ARREST,2021-09-26,AUGUSTA/LOMBARD,41.8982876,-87.7801176,1,Zone 1,2021,9,26,2021-09-26
4532,21-5657,24_hour_summary_report_14sep2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_14sep2021.pdf,1,BURGLARY FROM MOTOR VEHICLE,2021-09-13,100 BLOCK OF N. KENILWORTH AVE.,41.88722629999999,-87.7971309,3,Zone 3,2021,9,13,2021-09-13
4533,19-07381,24_hour_summary_report_29_july_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_29_july_2021.pdf,4,WARRANT ARREST,2021-07-28,123 MADISON ST.,41.8793279,-87.77910039999999,6,Zone 6,2021,7,28,2021-07-28
4534,21-4418,24_hour_summary_report_23_july_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_23_july_2021.pdf,1,THEFT,2021-07-22,300 BLOCK OF S LOMBARD AVE.,41.8838398,-87.7793039,4,Zone 4,2021,7,22,2021-07-22
4535,21-03871,24_hour_summary_report_30_june_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_30_june_2021.pdf,3,TRAFFIC & OUTSIDE WARRANT ARREST,2021-06-29,CHICAGO AVE & GROVE AVE.,41.8944247,-87.7939283,2,Zone 2,2021,6,29,2021-06-29
4536,21-1748,24_hour_summary_report_25_mar_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_25_mar_2021.pdf,1,THEFT OF MOTOR VEHICLE,2021-03-24,100 CHICAGO AVE.,41.8948603,-87.7787271,1,Zone 1,2021,3,24,2021-03-24
4537,20-7139,24_hour_summary_report_10_dec_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/24_hour_summary_report_10_dec_2020.pdf,2,THEFT FROM MOTOR VEHICLE,2020-12-09,400 BLOCK OF S. ELMWOOD AVE.,41.881376,-87.78587999999999,4,Zone 4,2020,12,9,2020-12-09
4538,20-04117,24_hour_summary_report_31_july_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/24_hour_summary_report_31_july_2020.pdf,3,BURGLARY,2020-07-30,1000 BLOCK OF WENONAH,41.8704045,-87.80026269999999,8,Zone 8,2020,7,30,2020-07-30
4539,20-3589,24_hour_summary_report_10_july_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/24_hour_summary_report_10_july_2020.pdf,3,THEFT,2020-07-09,200 BLOCK OF N. GROVE AVE.,41.890201,-87.7960556,3,Zone 3,2020,7,9,2020-07-09
4540,20-00409,weekend_summary_report_24_-_27_jan_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/weekend_summary_report_24_-_27_jan_2020.pdf,1,RESIDENTIAL BURGLARY,2020-01-24,300 BLOCK OF S. AUSTIN,41.8762616,-87.77491119999999,6,Zone 6,2020,1,24,2020-01-24
4541,19-05166,weekend_summary_report_09_sep_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/weekend_summary_report_09_sep_2019.pdf,1,BURGLARY / VIOLATION OF PAROLE ARREST,2019-09-06,100 BLOCK OF LEMOYNE,41.9077137,-87.7782258,1,Zone 1,2019,9,6,2019-09-06
4542,19-03611,weekend_summary_report_01_july_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/weekend_summary_report_01_july_2019.pdf,12,RETAIL THEFT,2019-06-30,400 BLOCK OF MADISON,41.88026,-87.784717,4,Zone 4,2019,6,30,2019-06-30
4543,19-01073,weekend_summary_report_04_mar_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/weekend_summary_report_04_mar_2019.pdf,0,RESIDENTIAL BURGLARY,2019-03-02,1100 BLOCK OF SOUTH TAYLOR,41.868938,-87.7776275,7,Zone 7,2019,3,2,2019-03-02
4544,19-0608,24_hour_summary_report_05_feb2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/24_hour_summary_report_05_feb2019.pdf,3,RESIDENTIAL BURGLARY,2019-02-04,600 BLOCK OF NORTH EAST,41.90903489999999,-87.79034829999999,2,Zone 2,2019,2,4,2019-02-04
4545,18-6538,24_hour_summary_report_10_oct_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_10_oct_2018.pdf,4,CRIMINAL TRESPASS TO RESIDENCE ARREST,2018-10-09,1000 BLOCK OF RANDOLPH,41.8833204,-87.8000053,5,Zone 5,2018,10,9,2018-10-09
4546,18-5474,24_hour_summary_report_29_aug_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_29_aug_2018.pdf,3,RESIDENTIAL BURGLARY,2018-08-28,200 BLOCK OF SOUTH OAK PARK AVE,41.8848418,-87.7939217,4,Zone 4,2018,8,28,2018-08-28
4547,18-05434,weekend_summary_report_27_aug_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_27_aug_2018.pdf,19,RETAIL THEFT,2018-08-26,1100 BLOCK OF LAKE ST.,41.8889519,-87.80295470000002,3,Zone 3,2018,8,26,2018-08-26
4548,18-5285,24_hour_summary_report_22aug_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_22aug_2018.pdf,0,BURGLARY,2018-08-21,1000 BLOCK OF ERIE,41.8919123,-87.8002935,3,Zone 3,2018,8,21,2018-08-21
4549,18-2571,24_hour_summary_report_02_may_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_02_may_2018.pdf,0,CRIMINAL DAMAGE TO VEHICLE,2018-05-01,300 BLOCK OF JACKSON BLVD.,41.8763217,-87.7818853,6,Zone 6,2018,5,1,2018-05-01
4550,18-2021,weekend_summary_report_09_april_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_09_april_2018.pdf,7,MOTOR VEHICLE THEFT,2018-04-07,800 BLOCK S HUMPHREY AVE.,41.8744317,-87.77541939999999,6,Zone 6,2018,4,7,2018-04-07
4551,17-7715,24_hour_summary_report_05_january_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_05_january_2018.pdf,0,ATTEMPT ARMED ROBBERY ARREST,2017-12-11,200 BLOCK CHICAGO AV (7-ELEVEN),41.8948539,-87.7802351,1,Zone 1,2017,12,11,2017-12-11
4552,25-05470,weekend-summary-report-03-october2025-06-october2025.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/10-october/weekend-summary-report-03-october2025-06-october2025.pdf,4,WARRANT ARREST,2025-10-04,800 BLOCK OF HOME,41.8694979,-87.80316409999999,8,Zone 8,2025,10,4,2025-10-04
4553,25-04615,summary-report-26-august-2025.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/08-august/summary-report-26-august-2025.pdf,7,OUTSIDE WARRANT ARREST,2025-08-25,600 BLOCK OF GARFIELD,41.8716124,-87.7890793,7,Zone 7,2025,8,25,2025-08-25
4554,25-042972504297,summary-report-12-august-2025.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/08-august/summary-report-12-august-2025.pdf,3,RETAIL THEFT ARREST,2025-08-11,417 N. HARLEM AVE.,41.8875748,-87.8045843,3,Zone 3,2025,8,11,2025-08-11
4555,25-03354,summary-report-26-27-june.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/06-june/summary-report-26-27-june.pdf,7,OUTSIDE WARRANT ARREST,2025-06-27,RANDOLPH ST.,41.8833629,-87.788631,4,Zone 4,2025,6,27,2025-06-27
4556,24-07537,summary_report_18december2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_18december2024.pdf,2,BURGLARY - MOTOR VEHICLE,2024-12-15,900 BLOCK OF N. HARVEY,41.9020573,-87.7824219,1,Zone 1,2024,12,15,2024-12-15
4557,24-07317,summary_report_06december2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_06december2024.pdf,0,BURGLARY - MOTOR VEHICLE,2024-12-05,1100 BLOCK OF S. OAK PARK,41.8687055,-87.79355330000001,8,Zone 8,2024,12,5,2024-12-05
